,text,favourite_count,retweet_count,created_at
731,"RT @Axiom_G: Ash of War: Prayerful Strike Location

https://t.co/HMzZTUiH3a

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStati…",0,0,2022-03-08 01:42:14
732,"RT @Axiom_G: Ash of War: Prayerful Strike Location

https://t.co/HMzZTUiH3a

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStati…",0,0,2022-03-08 01:42:12
733,"Ash of War: Prayerful Strike Location

https://t.co/HMzZTUiH3a

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/qe3lMA5TLk",2,2,2022-03-08 01:42:05
734,"RT @Axiom_G: Malenia's Armor Set &amp; Hand of Malenia Weapon

https://t.co/hPx4gLjCQK

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #Pl…",0,0,2022-03-08 01:24:56
735,"Malenia's Armor Set &amp; Hand of Malenia Weapon

https://t.co/hPx4gLjCQK

#EldenRing #エルデンリング #Elden #Ring… https://t.co/1ufMOdYvcc",1,1,2022-03-08 01:24:24
736,"Mar(gonna)git you, baby! #Psychology #gamer #therapist #streamer #Elden #fyp 
 #TikTok https://t.co/X321rckHvf",1,0,2022-03-08 00:53:35
737,"E just went Live , Use this link to tap in #MerchSeason #Elden Ring https://t.co/bjlCeXr7T8",0,0,2022-03-08 00:51:49
738,"RT @Axiom_G: Malenia, Blade of Miquella Boss Fight in Elden Ring!

https://t.co/iKgnnQHE3x

#EldenRing #エルデンリング #Elden #Ring #PlayStation5…",0,0,2022-03-08 00:32:01
739,"Malenia, Blade of Miquella Boss Fight in Elden Ring!

https://t.co/iKgnnQHE3x

#EldenRing #エルデンリング #Elden #Ring… https://t.co/gcg4kWjJFV",1,1,2022-03-08 00:31:48
740,RT @Natdog_78: HI GUYSS! ya boy is liveee :) come by and say hey! much love and I hope everyone is having a good day &lt;3 https://t.co/MSuULz…,0,0,2022-03-08 00:20:06
741,"RT @Axiom_G: Erdtree Greatshield Location

https://t.co/iVzny8tViG

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #Steam…",0,0,2022-03-08 00:18:06
742,"#Commander #Elden #Entertainment
Elden Ring: How To Beat Commander O'Neil 
https://t.co/8VxqDH9B8j",0,0,2022-03-08 00:13:19
743,"Erdtree Greatshield Location

https://t.co/iVzny8tViG

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/VUwHqKClLq",0,1,2022-03-08 00:13:03
744,RT @Natdog_78: HI GUYSS! ya boy is liveee :) come by and say hey! much love and I hope everyone is having a good day &lt;3 https://t.co/MSuULz…,0,0,2022-03-08 00:01:15
745,HI GUYSS! ya boy is liveee :) come by and say hey! much love and I hope everyone is having a good day &lt;3… https://t.co/Sg0QXK9SY0,3,2,2022-03-08 00:01:13
746,"Black Knife Weapon Location

https://t.co/5Z4tbp7D5O

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/VYF5LNbz18",0,0,2022-03-07 23:25:46
747,German Sausage Jokes Are Just The Wurst | Brawlin First Then Dying for an Old Ass Ring | Brawlhalla Elden Ring… https://t.co/eVs9eHwswI,0,0,2022-03-07 23:17:13
748,#eldenring #ps5 #elden #play @ London Fields https://t.co/k38tVc4EIM,0,0,2022-03-07 23:15:24
749,"RT @Axiom_G: Marais Executioner's Sword &amp; Briar Greatshield

https://t.co/iTqbGLlCv9

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #…",0,0,2022-03-07 22:55:38
750,"RT @Axiom_G: Marais Executioner's Sword &amp; Briar Greatshield

https://t.co/iTqbGLlCv9

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #…",0,0,2022-03-07 22:55:33
751,"Marais Executioner's Sword &amp; Briar Greatshield

https://t.co/iTqbGLlCv9

#EldenRing #エルデンリング #Elden #Ring… https://t.co/gl2GDSjyQJ",0,2,2022-03-07 22:54:59
752,"RT @gAimBoy_: Euer gAimBoy is live :) 

https://t.co/qy18yksYEY

#twitch #twitchDE #twitchsupport #support #gaming #game #gamer #eldenring…",0,0,2022-03-07 22:44:54
753,"RT @gAimBoy_: Euer gAimBoy is live :) 

https://t.co/qy18yksYEY

#twitch #twitchDE #twitchsupport #support #gaming #game #gamer #eldenring…",0,0,2022-03-07 22:44:36
754,"ELDEN RING UNBOXING. AFTER ALMOST ""3 WEEKS"" LOL. 10 DAYS IS STILL A LONG WAIT BUT I FINALLY GOT IT.… https://t.co/DyE8YVwwyr",3,0,2022-03-07 22:13:46
755,"How to see Invisible Enemies

https://t.co/HZ76lIVJC7

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/3ihN1QWuBZ",0,0,2022-03-07 22:10:07
756,"Black Knife (Assassin) Armor Set Location

https://t.co/S7bgp5mznu

#EldenRing #エルデンリング #Elden #Ring #PlayStation5… https://t.co/LbvPQEDDAL",0,0,2022-03-07 22:10:01
757,"Ash of War: Thunderbolt NEW Location

https://t.co/4peJAS3MC9

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/mVKdW9AgB1",0,0,2022-03-07 22:09:54
758,"Raptor's Black Feathers (Eileen Bloodborne) Armour Location

https://t.co/pCgsI99SDY

#EldenRing #エルデンリング #Elden… https://t.co/Sld54qVdWN",0,0,2022-03-07 22:09:40
759,"Dragonscale Blade (Katana) NEW Location Guide

https://t.co/FN8n9shLo3

#EldenRing #エルデンリング #Elden #Ring… https://t.co/d0PEjJajZO",0,0,2022-03-07 22:09:29
760,"Starscourge Radahn Summon CHEESE TACTIC

https://t.co/5Mp7Jg1My0

#EldenRing #エルデンリング #Elden #Ring #PlayStation5… https://t.co/Yph1YbVGNa",0,0,2022-03-07 22:09:23
761,"How to get to Mountaintops of the Giants

https://t.co/cKxFeMUFwG

#EldenRing #エルデンリング #Elden #Ring #PlayStation5… https://t.co/Mjo0TKtI9w",0,0,2022-03-07 22:09:17
762,"Dark Moon (Moonlight) Greatsword Weapon Location

https://t.co/X0plCGScy5

#EldenRing #エルデンリング #Elden #Ring… https://t.co/bzi9qMGBsZ",0,0,2022-03-07 22:09:10
763,"Raging Wolf Armor Set (Bloody Wolf) Guide

https://t.co/ss8SZBd9Kx

#EldenRing #エルデンリング #Elden #Ring #PlayStation5… https://t.co/MZUtFrzCP8",0,0,2022-03-07 22:09:01
764,"Godslayer's Greatsword Weapon Location

https://t.co/SRqCol8amt…

#EldenRing #エルデンリング #Elden #Ring #PlayStation5… https://t.co/Sx1gklgDWL",0,0,2022-03-07 22:08:34
765,"Mohg, Lord of Blood Boss Fight in Elden Ring!

https://t.co/UlFycql8oO

#EldenRing #エルデンリング #Elden #Ring… https://t.co/lJjA02hEAo",0,0,2022-03-07 22:07:32
766,Check out Wydo’s ring https://t.co/WbE3L2HZ3P #eldenring #streamer #twitch #twitchstreamer #follower #sub #elden… https://t.co/IJFhGPQp30,1,0,2022-03-07 21:20:15
767,"Euer gAimBoy is live :) 

https://t.co/qy18yksYEY

#twitch #twitchDE #twitchsupport #support #gaming #game #gamer #eldenring #elden #ring",5,3,2022-03-07 20:47:01
768,Rune Farming &amp; Boss Cheesing - #Elden Ring https://t.co/9RCVPlZPYh,0,0,2022-03-07 20:31:31
769,Knew I got the Reduvia for a reason. That blood damage! #elden #ELDEN_RING #eldenring #XboxShare #XboxSeriesX https://t.co/X4Gp8H6vna,0,0,2022-03-07 20:13:06
770,I BET HE WONT BE DOING ANY MORE RAIDS. P.S/ I ALMOST CHOKED LOL https://t.co/p9konProSJ via @YouTube #ELDENRING #elden @ELDENRING,1,0,2022-03-07 19:55:36
771,"Vyke's War Spear Weapon Location

https://t.co/sO6zJkJLsp

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/0pDoiHrApo",0,0,2022-03-07 19:41:05
772,"RT @xProphet23x: Let’s Play #EldenRing Part 4 is out today! Watch as we take on 5 bosses of the game, including the Tree Sentinel and Flyin…",0,0,2022-03-07 19:31:15
773,"Let’s Play #EldenRing Part 4 is out today! Watch as we take on 5 bosses of the game, including the Tree Sentinel an… https://t.co/LbmSN6Vvf2",2,1,2022-03-07 19:26:22
774,"[Level 110+] Clearing out the whole game and trying to end it today
https://t.co/Ng5FAaJs4v #EldenRing… https://t.co/rv8m3WdVS4",2,0,2022-03-07 19:23:55
775,"🚨Live Now🚨

Darren's back with @ELDENRING 

Let's see what cool items we can find 🔍

We are also accepting donation… https://t.co/RJtN1KtsKx",2,0,2022-03-07 19:09:01
776,"#Elden #Mysterious #Entertainment
Elden Ring Followers Hack Into Mysterious Colosseums, Discover Potential PvP Area… https://t.co/wBFefy00zb",0,0,2022-03-07 19:06:57
777,"ELDEN RING PLAYTHROUGH - CATCHING BODIES ON ELDEN RING https://t.co/p4c67ScDf3
#eldenring
#elden
#ring
#birchbeek… https://t.co/g6fnLHoyKI",0,0,2022-03-07 19:03:43
778,"🔴LIVE🔴

I'm now streaming on Twitch! Playing #Elden Ring https://t.co/96WHIdACQ2",0,0,2022-03-07 17:41:27
779,"RT @Rose01311265: Been ""busy"" playing Elden Ring. But here's my drawing of the Valkyrie. 

#eldenring #elden #ring #darksouls #fanart #art…",0,0,2022-03-07 17:08:34
780,Is General Radahn holding that horse with his butt cheeks? #ELDEN_RING #ELDEN #Eldenlord,0,0,2022-03-07 17:07:16
781,RT @StormHub_: You guys didn’t see shit!! 🤣🤣💀 #PC #Gaming #BattleRoyale #FaZeUp #100T #CallofDuty #Apex #EFT #Tarkov #Valorant #Twitch #Str…,0,0,2022-03-07 16:42:30
782,"I gopt this new hover from last night stream. https://t.co/w4WKDScR2p
#hover #ELDENRING #ELDEN #twitchclips… https://t.co/iC7N4hTzyP",2,1,2022-03-07 16:41:38
783,You guys didn’t see shit!! 🤣🤣💀 #PC #Gaming #BattleRoyale #FaZeUp #100T #CallofDuty #Apex #EFT #Tarkov #Valorant… https://t.co/fODbH7c8wl,0,1,2022-03-07 16:40:45
784,Second level of hell babyyy #ELDEN #eldenring #TikTok #streaming #rage #eldenlord #0deaths  https://t.co/VKE04sCind,1,0,2022-03-07 16:25:59
785,"ELDEN RING
Time to look for more bosses to kill.
Come hang out and chat!
https://t.co/0X575Djrt5
#Eldenlord #ELDEN #twitchstreamer #cybersif",2,0,2022-03-07 15:31:35
786,"$50 giveaway winner will be picked tonight on stream!!! Last chance to enter!!!

I’ll be streaming #ELDENRING tonig… https://t.co/X0wL0vYDHD",4,0,2022-03-07 14:52:54
787,"Mysterious, inaccessible Elden Ring building explored in out-of-bounds video #Building #Elden #explored… https://t.co/WkSiiXvfWA",0,0,2022-03-07 11:32:45
788,"Mysterious, inaccessible Elden Ring building explored in out-of-bounds video #Building #Elden #explored… https://t.co/64U7iFslGu",0,0,2022-03-07 10:32:25
789,"Hey, what's your biggest fear? 
Elden Rign's first boss 🤧LOL
#ELDENRING #Elden #Ring #FromSoftware #Noticias #gamer… https://t.co/9U6BzqV5Hl",0,0,2022-03-07 10:27:47
790,"Mysterious, inaccessible Elden Ring building explored in out-of-bounds video #Building #Elden #explored… https://t.co/gFiT9DfR4M",0,0,2022-03-07 09:32:37
791,No comment #ELDEN_RING #Elden #Eldenlord this game came out last Friday. Lol. https://t.co/EFuQvNzjnH,0,0,2022-03-07 09:31:52
792,@PCSpecialist @onscreenlol @CORSAIR @AORUS_UK @seagategaming 💙  #PCSpecialist #FreePC #elden ring,0,0,2022-03-07 08:07:01
793,RT @cripthecracker: i jus=t beat #elden ring,0,0,2022-03-07 08:02:17
794,RT @cripthecracker: i jus=t beat #elden ring,0,0,2022-03-07 08:01:59
795,RT @cripthecracker: i jus=t beat #elden ring,0,0,2022-03-07 08:01:50
796,i jus=t beat #elden ring,5,3,2022-03-07 08:00:31
797,Elden Ring Player Grinds to Level 93 Before Fighting Margit https://t.co/0tzRMVwTzV #Elden #fighting #Grinds #level… https://t.co/WOoyq9v4ZV,0,0,2022-03-07 07:10:19
798,RT @BLA4ZEE: How would y’all feel about me buying Elden Ring to stream it? #ELDENRING #twitchtv #Livestream #ELDEN #TwitchStreamers #Twitch…,0,0,2022-03-07 07:02:27
799,"Dear #Elden Ringers.. If I invade your world, I'll give you a fair, stressful fight (unless your just like that) bu… https://t.co/shcAItN1Wh",0,0,2022-03-07 06:23:26
800,"RT @Axiom_G: Mushroom Secret Armor Set

https://t.co/WfBKOxTYWo

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #Steam #X…",0,0,2022-03-07 04:29:05
801,"Mushroom Secret Armor Set

https://t.co/WfBKOxTYWo

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/MzeiKqA25J",1,1,2022-03-07 04:28:39
802,Where To Find Lusat's Glintstone Staff In Elden Ring #elden ring game play https://t.co/kGf5YICVsa via @YouTube,0,0,2022-03-07 04:27:28
803,"RT @BearScareBeauty: The most broken build in Elden Ring ever? https://t.co/JPdD1BCkXK

#twitch #streaming #eldenring #faith #lgbtstream #e…",0,0,2022-03-07 04:22:52
804,"Quality Build at The Royal Capital
#elden #ELDENRING考察メモ #pcgaming https://t.co/Qa9jAktaHj",3,0,2022-03-07 04:12:28
805,"The most broken build in Elden Ring ever? https://t.co/JPdD1BCkXK

#twitch #streaming #eldenring #faith #lgbtstream… https://t.co/YBBRKQkfJ6",2,1,2022-03-07 04:07:16
806,"RT @Axiom_G: Howl of Shabriri Spell Location

https://t.co/bBN9WVavGv

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #St…",0,0,2022-03-07 04:05:00
807,"Howl of Shabriri Spell Location

https://t.co/bBN9WVavGv

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/SgGONl2UiT",0,1,2022-03-07 04:03:28
808,"RT @Axiom_G: Greatbow Weapon Location

https://t.co/wBXwVoDPoT

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #Steam #Xb…",0,0,2022-03-07 03:55:26
809,"Greatbow Weapon Location

https://t.co/wBXwVoDPoT

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation… https://t.co/HJ9qubajM6",0,1,2022-03-07 03:46:22
810,"ELDEN RING PLAYTHROUGH - CATCHING BODIES ON ELDEN RING https://t.co/p4c67ScDf3
#eldenring
#elden
#ring
#birchbeek… https://t.co/IgxJIxg4Mp",0,0,2022-03-07 03:39:24
811,"Been ""busy"" playing Elden Ring. But here's my drawing of the Valkyrie. 

#eldenring #elden #ring #darksouls #fanart… https://t.co/U23sEoneht",24,3,2022-03-07 03:26:57
812,"RT @Axiom_G: Ash of War: Lightning Slash Location

https://t.co/LFf8HyLWqT

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStatio…",0,0,2022-03-07 03:24:46
813,"RT @Axiom_G: Ash of War: Lightning Slash Location

https://t.co/LFf8HyLWqT

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStatio…",0,0,2022-03-07 03:23:12
814,"RT @Axiom_G: Bloody Helice Weapon Location

https://t.co/Ach2wMo2Sm

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #Stea…",0,0,2022-03-07 03:21:57
815,"RT @Axiom_G: Bloody Helice Weapon Location

https://t.co/Ach2wMo2Sm

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #Stea…",0,0,2022-03-07 03:21:16
816,"RT @Axiom_G: Ash of War: Lightning Slash Location

https://t.co/LFf8HyLWqT

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStatio…",0,0,2022-03-07 03:21:14
817,"Ash of War: Lightning Slash Location

https://t.co/LFf8HyLWqT

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/Bw7UrH3wCX",1,3,2022-03-07 03:20:40
818,"RT @Axiom_G: Bloody Helice Weapon Location

https://t.co/Ach2wMo2Sm

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #Stea…",0,0,2022-03-07 02:55:30
819,"Bloody Helice Weapon Location

https://t.co/Ach2wMo2Sm

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/K2b1EGgLQy",1,3,2022-03-07 02:47:09
820,RT @BLA4ZEE: How would y’all feel about me buying Elden Ring to stream it? #ELDENRING #twitchtv #Livestream #ELDEN #TwitchStreamers #Twitch…,0,0,2022-03-07 02:45:56
821,RT @GamerLaboratory: Why is Elden Ring easy #ELDENRING #ELDEN #gaming #gamingcommunity,0,0,2022-03-07 02:42:27
822,Why is Elden Ring easy #ELDENRING #ELDEN #gaming #gamingcommunity,0,1,2022-03-07 02:42:23
823,"Great Stars Weapon Location

https://t.co/uvQWTLMfUC

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/e8dAEXEmAR",0,0,2022-03-07 02:35:43
824,"Wrath of Gold Spell Location

https://t.co/DoqDP58Dzh

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/mls71lh5y3",0,0,2022-03-07 01:29:48
825,"Grafted Blade Greatsword Weapon Location

https://t.co/XWG0Z0vNAj

#EldenRing #エルデンリング #Elden #Ring #PlayStation5… https://t.co/xnVwwnZIPK",0,0,2022-03-07 01:24:38
826,RT @BLA4ZEE: How would y’all feel about me buying Elden Ring to stream it? #ELDENRING #twitchtv #Livestream #ELDEN #TwitchStreamers #Twitch…,0,0,2022-03-07 01:11:16
827,RT @BLA4ZEE: How would y’all feel about me buying Elden Ring to stream it? #ELDENRING #twitchtv #Livestream #ELDEN #TwitchStreamers #Twitch…,0,0,2022-03-07 01:09:46
828,How would y’all feel about me buying Elden Ring to stream it? #ELDENRING #twitchtv #Livestream #ELDEN… https://t.co/NLgj09J8hM,5,4,2022-03-07 01:09:14
829,"Scouring Black Flame Spell Location

https://t.co/YyQ35N97gZ

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/Z5c0lQoXSS",0,0,2022-03-07 01:05:14
830,"RT @Axiom_G: Sword of Night and Flame Weapon Location

https://t.co/zfwFwUHB7z

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlaySt…",0,0,2022-03-07 00:55:27
831,"RT @Axiom_G: Sword of Night and Flame Weapon Location

https://t.co/zfwFwUHB7z

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlaySt…",0,0,2022-03-07 00:51:45
832,"Sword of Night and Flame Weapon Location

https://t.co/zfwFwUHB7z

#EldenRing #エルデンリング #Elden #Ring #PlayStation5… https://t.co/TgnFM2L04m",2,2,2022-03-07 00:51:33
833,Elden Ring is Steam's sixth-biggest game ever according to concurrent player count #concurrent #Elden #Ring… https://t.co/6p30uBTq1H,0,0,2022-03-07 00:02:34
834,"RT @Axiom_G: Godslayer's Greatsword Weapon Location

https://t.co/kAFWenYuHx

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStat…",0,0,2022-03-07 00:00:15
835,"Godslayer's Greatsword Weapon Location

https://t.co/kAFWenYuHx

#EldenRing #エルデンリング #Elden #Ring #PlayStation5… https://t.co/fxTvpTMBYj",2,1,2022-03-07 00:00:03
836,Chev_PlayZ from the FOOTGANG is now live on #twitch with #Elden Ring! https://t.co/QGhvu0qyUS @SHREDDER_NCB… https://t.co/uFkkto6OlW,0,0,2022-03-06 23:15:01
837,IN DA ONSIE!!! Pokemon (Dark Souls Style) Then Elden Ring! | Channel Points + New Sub Emote| Arceus… https://t.co/UM8VdWyFxL,0,0,2022-03-06 23:06:48
838,"🔴LIVE🔴

I'm now streaming on Twitch! Playing #Elden Ring https://t.co/96WHIdACQ2",1,0,2022-03-06 22:41:34
839,RT @thegamershow: VipeNess is now live and streaming on #Twitch!  We're currently playing #Elden Ring.  Come join us: https://t.co/ej1NdBj5…,0,0,2022-03-06 22:28:27
840,VipeNess is now live and streaming on #Twitch!  We're currently playing #Elden Ring.  Come join us: https://t.co/ej1NdBj55J,0,1,2022-03-06 22:28:17
841,@Jacksepticeye when are you gonna play Elden rings #Elden #jacksepticeye,0,0,2022-03-06 22:21:50
842,HI GUYSS! ya boy is liveee :) come by and say hey! much love and I hope everyone is having a good day &lt;3… https://t.co/tayGozwN10,2,0,2022-03-06 22:01:31
843,"RT @Vyledust: Going live with Elden Ring right now and I will need all of the help that I can get!

Wrapping up the second area! Tackling s…",0,0,2022-03-06 22:00:26
844,"Going live with Elden Ring right now and I will need all of the help that I can get!

Wrapping up the second area!… https://t.co/DvBCpIqGQJ",1,1,2022-03-06 22:00:23
845,RT @kelpwater766: Is there anyone a decently high level that can help me on elden ring against godfrey/must be on ps4/ps5 #ELDEN_RING #boss…,0,0,2022-03-06 21:28:11
846,"RT @Axiom_G: Black Bow Weapon Location

https://t.co/ydxEx46Lvn

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #Steam #X…",0,0,2022-03-06 20:55:19
847,"RT @Axiom_G: Black Bow Weapon Location

https://t.co/ydxEx46Lvn

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #Steam #X…",0,0,2022-03-06 20:49:24
848,"RT @Axiom_G: Godskin Apostle Armor Set

https://t.co/BL8P33rs6p

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #Steam #X…",0,0,2022-03-06 20:49:14
849,"RT @Axiom_G: Godskin Apostle Armor Set

https://t.co/BL8P33rs6p

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #Steam #X…",0,0,2022-03-06 20:45:53
850,"RT @Axiom_G: Black Bow Weapon Location

https://t.co/ydxEx46Lvn

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #Steam #X…",0,0,2022-03-06 20:45:48
851,"Black Bow Weapon Location

https://t.co/ydxEx46Lvn

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/XFzXzL0irG",3,3,2022-03-06 20:45:33
852,Is there anyone a decently high level that can help me on elden ring against godfrey/must be on ps4/ps5 #ELDEN_RING… https://t.co/5pzbOAq62w,0,1,2022-03-06 20:41:43
